label,message,cleaned_message,message_length,word_count,has_number,has_currency,uppercase_ratio,label_encoded
ham,WOT STUDENT DISCOUNT CAN U GET ON BOOKS?,wot student discount books,40,8,0,0,0.8,0
ham,How come she can get it? Should b quite diff to guess rite...,quite diff guess rite,61,13,0,0,0.03278688524590164,0
spam,Had your mobile 11mths ? Update for FREE to Oranges latest colour camera mobiles & unlimited weekend calls. Call Mobile Upd8 on freefone 08000839402 or 2StopTxt,mobile mths update free oranges latest colour camera mobiles unlimited weekend calls call mobile upd freefone stoptxt,160,26,1,0,0.075,1
ham,"Babe, I'm answering you, can't you see me ? Maybe you'd better reboot YM ... I got the photo ... It's great !",babe answering cant maybe youd better reboot photo great,109,23,0,0,0.06422018348623854,0
ham,Hi.what you think about match?,hiwhat match,30,5,0,0,0.03333333333333333,0
ham,"I know you are thinkin malaria. But relax, children cant handle malaria. She would have been worse and its gastroenteritis. If she takes enough to replace her loss her temp will reduce. And if you give her malaria meds now she will just vomit. Its a self limiting illness she has which means in a few days it will completely stop",thinkin malaria relax children cant handle malaria worse gastroenteritis takes enough replace loss temp reduce give malaria meds vomit self limiting illness means few days completely stop,329,61,0,0,0.0182370820668693,0
ham,Dai i downloaded but there is only exe file which i can only run that exe after installing.,dai downloaded exe file run exe after installing,91,18,0,0,0.01098901098901099,0
ham,It is only yesterday true true.,yesterday true true,31,6,0,0,0.03225806451612903,0
ham,K.k.how is your business now?,kkhow business,29,5,0,0,0.034482758620689655,0
ham,3 pa but not selected.,selected,22,5,1,0,0.0,0
ham,Well thats nice. Too bad i cant eat it,well thats nice bad cant eat,38,9,0,0,0.05263157894736842,0
ham,I accidentally brought em home in the box,accidentally brought home box,41,8,0,0,0.024390243902439025,0
ham,Pls she needs to dat slowly or she will vomit more.,pls needs dat slowly vomit,51,11,0,0,0.0196078431372549,0
ham,I have to take exam with in march 3,exam march,35,9,1,0,0.02857142857142857,0
ham,"Jane babes not goin 2 wrk, feel ill after lst nite. Foned in already cover 4 me chuck.:-)",jane babes goin wrk feel ill after lst nite foned already cover chuck,89,18,1,0,0.02247191011235955,0
ham,5 nights...We nt staying at port step liao...Too ex,nightswe staying port step liaotoo,51,9,1,0,0.0392156862745098,0
ham,If I die I want u to have all my stuffs.,die stuffs,40,11,0,0,0.075,0
ham,"\OH FUCK. JUSWOKE UP IN A BED ON A BOATIN THE DOCKS. SLEPT WID 25 YEAR OLD. SPINOUT! GIV U DA GOSSIP L8R. XXX\""""",fuck juswoke bed boatin docks slept wid year old spinout giv gossip xxx,112,24,1,0,0.6875,0
ham,I re-met alex nichols from middle school and it turns out he's dealing!,remet alex nichols middle school turns hes dealing,71,13,0,0,0.014084507042253521,0
spam,PRIVATE! Your 2003 Account Statement for <fone no> shows 800 un-redeemed S. I. M. points. Call 08715203656 Identifier Code: 42049 Expires 26/10/04,private account statement fone shows unredeemed points call identifier code expires,146,22,1,0,0.11643835616438356,1
ham,It means u could not keep ur words.,means keep words,35,8,0,0,0.02857142857142857,0
ham,"Nope, I'm still in the market",nope still market,29,6,0,0,0.06896551724137931,0
ham,I realise you are a busy guy and i'm trying not to be a bother. I have to get some exams outta the way and then try the cars. Do have a gr8 day,realise busy guy trying bother exams outta way try cars day,143,34,1,0,0.02097902097902098,0
ham,Hey what how about your project. Started aha da.,hey project started aha,48,9,0,0,0.041666666666666664,0
ham,Ok cool. See ya then.,cool,21,5,0,0,0.09523809523809523,0
ham,Am on the uworld site. Am i buying the qbank only or am i buying it with the self assessment also?,uworld site buying qbank buying self assessment,98,21,0,0,0.02040816326530612,0
spam,Someonone you know is trying to contact you via our dating service! To find out who it could be call from your mobile or landline 09064015307 BOX334SK38ch ,someonone trying contact via dating service find call mobile landline boxskch,155,27,1,0,0.04516129032258064,1
ham,Yeah I can still give you a ride,yeah still give ride,32,8,0,0,0.0625,0
ham,"Jay wants to work out first, how's 4 sound?",jay wants work first hows sound,43,9,1,0,0.023255813953488372,0
ham,"Gud gud..k, chikku tke care.. sleep well gud nyt",gud gudk chikku tke care sleep well gud nyt,48,9,0,0,0.020833333333333332,0
ham,Hmm thinking lor...,hmm thinking lor,19,3,0,0,0.05263157894736842,0
ham,Of course ! Don't tease me ... You know I simply must see ! *grins* ... Do keep me posted my prey ... *loving smile* *devouring kiss*,course dont tease simply must grins keep posted prey loving smile devouring kiss,133,27,0,0,0.03759398496240601,0
ham,thanks for the temales it was wonderful. Thank. Have a great week.,thanks temales wonderful thank great week,66,12,0,0,0.030303030303030304,0
ham,Thank you princess! I want to see your nice juicy booty...,thank princess nice juicy booty,58,11,0,0,0.034482758620689655,0
ham,Haven't eaten all day. I'm sitting here staring at this juicy pizza and I can't eat it. These meds are ruining my life.,havent eaten day sitting staring juicy pizza cant eat these meds ruining life,119,23,0,0,0.03361344537815126,0
ham,U come n search tat vid..not finishd..,search tat vidnot finishd,38,7,0,0,0.02631578947368421,0
ham,"K I'm leaving soon, be there a little after 9",leaving soon little after,45,10,1,0,0.044444444444444446,0
spam,Urgent! Please call 09061213237 from a landline. å£5000 cash or a 4* holiday await collection. T &Cs SAE PO Box 177 M227XY. 16+,urgent please call landline cash holiday await collection sae box mxy,127,23,1,1,0.10236220472440945,1
ham,"Yeah work is fine, started last week, all the same stuff as before, dull but easy and guys are fun!",yeah work fine started last week stuff before dull easy guys fun,99,20,0,0,0.010101010101010102,0
ham,You do your studies alone without anyones help. If you cant no need to study.,studies alone without anyones help cant study,77,15,0,0,0.025974025974025976,0
ham,Please tell me not all of my car keys are in your purse,please tell car keys purse,55,13,0,0,0.01818181818181818,0
ham,I didnt get anything da,didnt anything,23,5,0,0,0.043478260869565216,0
ham,Ok... Sweet dreams...,sweet dreams,21,3,0,0,0.09523809523809523,0
ham,Well she's in for a big surprise!,well shes big surprise,33,7,0,0,0.030303030303030304,0
ham,1 in cbe. 2 in chennai.,cbe chennai,23,6,1,0,0.0,0
ham,Can help u swoop by picking u up from wherever ur other birds r meeting if u want.,help swoop picking wherever other birds meeting,82,18,0,0,0.012195121951219513,0
ham,If anyone calls for a treadmill say you'll buy it. Make sure its working. I found an ad on Craigslist selling for $ &lt;#&gt; .,anyone calls treadmill youll buy sure working found craigslist selling ltgt,127,25,0,1,0.031496062992125984,0
ham,I absolutely LOVE South Park! I only recently started watching the office.,absolutely love south park recently started watching office,74,12,0,0,0.10810810810810811,0
ham,Did you see that film:),film,23,5,0,0,0.043478260869565216,0
ham,Pls speak with me. I wont ask anything other then you friendship.,pls speak wont ask anything other friendship,65,12,0,0,0.03076923076923077,0
ham,Gud ni8.swt drms.take care,gud niswt drmstake care,26,4,1,0,0.038461538461538464,0
ham,HI DARLIN ITS KATE ARE U UP FOR DOIN SOMETHIN TONIGHT? IM GOING TO A PUB CALLED THE SWAN OR SOMETHING WITH MY PARENTS FOR ONE DRINK SO PHONE ME IF U CAN,darlin kate doin somethin tonight going pub called swan something parents one drink phone,152,33,0,0,0.7828947368421053,0
ham,Anything lar then Ì_ not going home 4 dinner?,anything lar going home dinner,45,9,1,0,0.044444444444444446,0
spam,"If you don't, your prize will go to another customer. T&C at www.t-c.biz 18+ 150p/min Polo Ltd Suite 373 London W1J 6HL Please call back if busy ",dont prize another customer pmin polo ltd suite london please call back busy,145,27,1,0,0.08275862068965517,1
ham,Did u fix the teeth?if not do it asap.ok take care.,fix teethif asapok care,51,11,0,0,0.0196078431372549,0
ham,So u wan 2 come for our dinner tonight a not?,wan dinner tonight,45,11,1,0,0.022222222222222223,0
ham,"Hello.How u doing?What u been up 2?When will u b moving out of the flat, cos I will need to arrange to pick up the lamp, etc. Take care. Hello caroline!",hellohow doingwhat moving flat cos arrange pick lamp etc care hello caroline,152,31,1,0,0.046052631578947366,0
ham,Its too late:)but its k.wish you the same.,latebut kwish,42,8,0,0,0.023809523809523808,0
ham,"Hi. Hope ur day * good! Back from walk, table booked for half eight. Let me know when ur coming over.",hope day good back walk table booked half eight coming over,101,21,0,0,0.039603960396039604,0
ham,Oh yeah clearly it's my fault,yeah clearly fault,29,6,0,0,0.034482758620689655,0
ham,Dunno leh cant remember mayb lor. So wat time r we meeting tmr?,dunno leh cant remember mayb lor wat time meeting tmr,63,13,0,0,0.031746031746031744,0
ham,"Best msg: It's hard to be with a person, when u know that one more step foward will make u fall in love.. &amp; One step back can ruin ur friendship.. good night:-) ...",best msg hard person one step foward fall love amp one step back ruin friendship good night,168,34,0,0,0.017857142857142856,0
spam,URGENT! Your Mobile number has been awarded with a å£2000 prize GUARANTEED. Call 09061790126 from land line. Claim 3030. Valid 12hrs only 150ppm,urgent mobile number awarded prize guaranteed call land line claim valid hrs ppm,144,23,1,1,0.14583333333333334,1
ham,"Vikky, come around  &lt;TIME&gt; ..",vikky around lttimegt,35,5,0,0,0.14285714285714285,0
ham,"And how you will do that, princess? :)",princess,38,8,0,0,0.02631578947368421,0
ham,I have gone into get info bt dont know what to do,gone info dont,49,12,0,0,0.02040816326530612,0
ham,"Yeah, probably here for a while",yeah probably while,31,6,0,0,0.03225806451612903,0
ham,I'm still pretty weak today .. Bad day ?,still pretty weak today bad day,40,9,0,0,0.05,0
ham,Hey ! Don't forget ... You are MINE ... For ME ... My possession ... MY property ... MMM ... *childish smile* ...,hey dont forget mine possession property mmm childish smile,113,23,0,0,0.1415929203539823,0
ham,An excellent thought by a misundrstud frnd: I knw u hate me bt the day wen u'll knw the truth u'll hate urself:-( Gn:-),excellent thought misundrstud frnd knw hate day wen ull knw truth ull hate urself,119,24,0,0,0.025210084033613446,0
ham,Hey! Congrats 2u2. id luv 2 but ive had 2 go home!,hey congrats luv ive home,50,12,1,0,0.04,0
ham,Dear where you. Call me,dear call,23,5,0,0,0.08695652173913043,0
ham,Xy trying smth now. U eat already? We havent...,trying smth eat already havent,47,9,0,0,0.06382978723404255,0
spam,Urgent! Please call 09061213237 from landline. å£5000 cash or a luxury 4* Canary Islands Holiday await collection. T&Cs SAE PO Box 177. M227XY. 150ppm. 16+,urgent please call landline cash luxury canary islands holiday await collection tcs sae box mxy ppm,155,25,1,1,0.1032258064516129,1
ham,I donno its in your genes or something,donno genes something,38,8,0,0,0.02631578947368421,0
spam,XMAS iscoming & ur awarded either å£500 CD gift vouchers & free entry 2 r å£100 weekly draw txt MUSIC to 87066 TnC www.Ldew.com1win150ppmx3age16subscription ,xmas iscoming awarded either gift vouchers free entry weekly draw txt music tnc,157,24,1,1,0.08917197452229299,1
ham,Alex says he's not ok with you not being ok with it,alex says hes being,51,12,0,0,0.0196078431372549,0
ham,Are u coming to the funeral home,coming funeral home,32,7,0,0,0.03125,0
ham,My darling sister. How are you doing. When's school resuming. Is there a minimum wait period before you reapply? Do take care,darling sister doing whens school resuming minimum wait period before reapply care,125,22,0,0,0.04,0
ham,I.ll hand her my phone to chat wit u,ill hand phone chat wit,36,9,0,0,0.027777777777777776,0
ham,Well good morning mr . Hows london treatin' ya treacle?,well good morning hows london treatin treacle,55,10,0,0,0.03636363636363636,0
ham,I can't make it tonight,cant tonight,23,5,0,0,0.043478260869565216,0
ham,About  &lt;#&gt; bucks. The banks fees are fixed. Better to call the bank and find out.,ltgt bucks banks fees fixed better call bank find,87,16,0,0,0.034482758620689655,0
ham,"I can. But it will tell quite long, cos i haven't finish my film yet...",tell quite long cos havent finish film yet,71,15,0,0,0.028169014084507043,0
ham,Pls ask macho how much is budget for bb bold 2 is cos i saw a new one for  &lt;#&gt;  dollars.,pls ask macho much budget bold cos saw new one ltgt dollars,94,21,1,0,0.010638297872340425,0
ham,"\Hi missed your Call and my mumHas beendropping red wine all over theplace! what is your adress?\""""",missed call mumhas beendropping red wine over theplace adress,99,17,0,0,0.030303030303030304,0
ham,Ill be at yours in about 3 mins but look out for me,ill yours mins look,51,13,1,0,0.0196078431372549,0
ham,What you did in  leave.,leave,23,5,0,0,0.043478260869565216,0
ham,I'm coming back on Thursday. Yay. Is it gonna be ok to get the money. Cheers. Oh yeah and how are you. Everything alright. Hows school. Or do you call it work now,coming back thursday yay gonna money cheers yeah everything alright hows school call work,162,33,0,0,0.05555555555555555,0
ham,"Jolly good! By the way,  will give u tickets for sat eve 7.30. Speak before then x",jolly good way give tickets sat eve speak before,82,17,1,0,0.036585365853658534,0
ham,"yeah, that's what I was thinking",yeah thats thinking,32,6,0,0,0.03125,0
ham,K.k:)i'm going to tirunelvali this week to see my uncle ..i already spend the amount by taking dress .so only i want money.i will give it on feb 1,kkim going tirunelvali week uncle already spend amount taking dress moneyi give feb,146,29,1,0,0.00684931506849315,0
ham,Here got ur favorite oyster... N got my favorite sashimi... Ok lar i dun say already... Wait ur stomach start rumbling...,favorite oyster favorite sashimi lar dun already wait stomach start rumbling,121,21,0,0,0.03305785123966942,0
ham,My sister going to earn more than me da.,sister going earn,40,9,0,0,0.025,0
ham,Jus finish watching tv... U?,jus finish watching,28,5,0,0,0.07142857142857142,0
ham,"K, fyi I'm back in my parents' place in south tampa so I might need to do the deal somewhere else",fyi back parents place south tampa deal somewhere else,97,21,0,0,0.030927835051546393,0
ham,"Good morning, my Love ... I go to sleep now and wish you a great day full of feeling better and opportunity ... You are my last thought babe, I LOVE YOU *kiss*",good morning love sleep wish great day full feeling better opportunity last thought babe love kiss,159,33,0,0,0.07547169811320754,0
ham,Kothi print out marandratha.,kothi print marandratha,28,4,0,0,0.03571428571428571,0
ham,But we havent got da topic yet rite?,havent topic yet rite,36,8,0,0,0.027777777777777776,0
ham,Ok no problem... Yup i'm going to sch at 4 if i rem correctly...,problem yup going sch rem correctly,64,14,1,0,0.03125,0
ham,"Thanks, I'll keep that in mind",thanks ill keep mind,30,6,0,0,0.06666666666666667,0
ham,Aah bless! How's your arm?,aah bless hows arm,26,5,0,0,0.07692307692307693,0
ham,"Dear Sir,Salam Alaikkum.Pride and Pleasure meeting you today at the Tea Shop.We are pleased to send you our contact number at Qatar.Rakhesh an Indian.Pls save our Number.Respectful Regards.",dear sirsalam alaikkumpride pleasure meeting today tea shopwe pleased send contact number qatarrakhesh indianpls save numberrespectful regards,189,28,0,0,0.08465608465608465,0
ham,"Gal n boy walking in d park. gal-can i hold ur hand? boy-y? do u think i would run away? gal-no, jst wana c how it feels walking in heaven with an prince..GN:-)",gal boy walking park galcan hold hand boyy run away galno jst wana feels walking heaven princegn,160,33,0,0,0.01875,0
ham,What makes you most happy?,makes most happy,26,5,0,0,0.038461538461538464,0
ham,Wishing you a wonderful week.,wishing wonderful week,29,5,0,0,0.034482758620689655,0
ham,Sweet heart how are you?,sweet heart,24,5,0,0,0.041666666666666664,0
ham,"Sir, waiting for your letter.",sir waiting letter,29,5,0,0,0.034482758620689655,0
ham,Dude im no longer a pisces. Im an aquarius now.,dude longer pisces aquarius,47,10,0,0,0.0425531914893617,0
ham,X course it 2yrs. Just so her messages on messenger lik you r sending me,course yrs messages messenger lik sending,72,15,1,0,0.027777777777777776,0
ham,I think steyn surely get one wicket:),steyn surely one wicket,37,7,0,0,0.02702702702702703,0
ham,"Neither [in sterm voice] - i'm studying. All fine with me! Not sure the  thing will be resolved, tho. Anyway. Have a fab hols",neither sterm voice studying fine sure thing resolved tho anyway fab hols,125,24,0,0,0.04,0
ham,"Garbage bags, eggs, jam, bread, hannaford wheat chex",garbage bags eggs jam bread hannaford wheat chex,52,8,0,0,0.019230769230769232,0
ham,No. It's not pride. I'm almost  &lt;#&gt;  years old and shouldn't be takin money from my kid. You're not supposed to have to deal with this stuff. This is grownup stuff--why i don't tell you.,pride almost ltgt years old shouldnt takin money kid youre supposed deal stuff grownup stuffwhy dont tell,192,35,0,0,0.026041666666666668,0
ham,Sounds better than my evening im just doing my costume. Im not sure what time i finish tomorrow but i will txt you at the end.,sounds better evening doing costume sure time finish tomorrow txt end,126,26,0,0,0.015873015873015872,0
ham,My birthday is on feb  &lt;#&gt;  da. .,birthday feb ltgt,39,8,0,0,0.02564102564102564,0
ham,So when do you wanna gym?,wanna gym,25,6,0,0,0.04,0
ham,You'd like that wouldn't you? Jerk!,youd like wouldnt jerk,35,6,0,0,0.05714285714285714,0
ham,Are u awake? Is there snow there?,awake snow,33,7,0,0,0.06060606060606061,0
ham,And of course you should make a stink!,course stink,38,8,0,0,0.02631578947368421,0
spam,"u r subscribed 2 TEXTCOMP 250 wkly comp. 1st wk?s free question follows, subsequent wks charged@150p/msg.2 unsubscribe txt STOP 2 84128,custcare 08712405020",subscribed textcomp wkly comp wks free question follows subsequent wks chargedpmsg unsubscribe txt stop custcare,156,22,1,0,0.07692307692307693,1
ham,No go. No openings for that room 'til after thanksgiving without an upcharge.,openings room til after thanksgiving without upcharge,77,13,0,0,0.025974025974025976,0
ham,When you guys planning on coming over?,guys planning coming over,38,7,0,0,0.02631578947368421,0
ham,Wat Ì_ doing now?,wat doing,17,4,0,0,0.11764705882352941,0
ham,No sir. That's why i had an 8-hr trip on the bus last week. Have another audition next wednesday but i think i might drive this time.,sir thats trip bus last week another audition next wednesday drive time,133,27,1,0,0.022556390977443608,0
ham,Do I? I thought I put it back in the box,thought put back box,40,11,0,0,0.1,0
ham,I'm home...,home,11,2,0,0,0.09090909090909091,0
ham,No one interested. May be some business plan.,one interested business plan,45,8,0,0,0.044444444444444446,0
ham,Yup it's at paragon... I havent decided whether 2 cut yet... Hee...,yup paragon havent decided whether cut yet hee,67,12,1,0,0.04477611940298507,0
ham,Good morning princess! Have a great day!,good morning princess great day,40,7,0,0,0.05,0
ham,Guai... ÌÏ shd haf seen him when he's naughty... ÌÏ so free today? Can go jogging...,guai shd haf seen hes naughty free today jogging,84,16,0,0,0.07142857142857142,0
ham,Aiyo cos i sms Ì_ then Ì_ neva reply so i wait 4 Ì_ to reply lar. I tot Ì_ havent finish ur lab wat.,aiyo cos sms neva reply wait reply lar tot havent finish lab wat,100,25,1,0,0.06,0
ham,"Living is very simple.. Loving is also simple.. Laughing is too simple.. Winning is tooo simple.. But, Being 'SIMPLE' is very difficult...;-) :-)",living simple loving simple laughing simple winning tooo simple being simple difficult,145,23,0,0,0.08275862068965517,0
ham,Tell me something. Thats okay.,tell something thats okay,30,5,0,0,0.06666666666666667,0
ham,Hmm. Shall i bring a bottle of wine to keep us amused? Just joking! I'll still bring a bottle. Red or white? See you tomorrow,hmm bring bottle wine keep amused joking ill still bring bottle red white tomorrow,125,25,0,0,0.048,0
ham,This is ur face test ( 1 2 3 4 5 6 7 8 9  &lt;#&gt;  ) select any number i will tell ur face astrology.... am waiting. quick reply...,face test ltgt select number tell face astrology waiting quick reply,133,30,1,0,0.007518796992481203,0
ham,"Hey, iouri gave me your number, I'm wylie, ryan's friend",hey iouri gave number wylie ryans friend,56,10,0,0,0.03571428571428571,0
ham,Yep get with the program. You're slacking.,yep program youre slacking,42,7,0,0,0.047619047619047616,0
ham,I'm in inside office..still filling forms.don know when they leave me.,inside officestill filling formsdon leave,70,11,0,0,0.014285714285714285,0
ham,"I think your mentor is , but not 100 percent sure.",mentor percent sure,50,11,1,0,0.02,0
spam,Call 09095350301 and send our girls into erotic ecstacy. Just 60p/min. To stop texts call 08712460324 (nat rate),call send girls erotic ecstacy pmin stop texts call nat rate,112,18,1,0,0.026785714285714284,1
spam,A å£400 XMAS REWARD IS WAITING FOR YOU! Our computer has randomly picked you from our loyal mobile customers to receive a å£400 reward. Just call 09066380611,xmas reward waiting computer randomly picked loyal mobile customers receive reward call,157,27,1,1,0.17834394904458598,1
ham,Just trying to figure out when I'm suppose to see a couple different people this week. We said we'd get together but I didn't set dates,trying figure suppose couple different people week wed together didnt set dates,135,26,0,0,0.02962962962962963,0
spam,IMPORTANT MESSAGE. This is a final contact attempt. You have important messages waiting out our customer claims dept. Expires 13/4/04. Call 08717507382 NOW!,important message final contact attempt important messages waiting customer claims dept expires call,156,23,1,0,0.14743589743589744,1
ham,Hi mom we might be back later than  &lt;#&gt; ,mom back later ltgt,46,9,0,0,0.021739130434782608,0
spam,dating:i have had two of these. Only started after i sent a text to talk sport radio last week. Any connection do you think or coincidence?,datingi two these started after sent text talk sport radio last week connection coincidence,139,26,0,0,0.014388489208633094,1
ham,"Lol, oh you got a friend for the dog ?",lol friend dog,38,10,0,0,0.02631578947368421,0
ham,"Ok., is any problem to u frm him? Wats matter?",problem frm wats matter,46,10,0,0,0.043478260869565216,0
ham,"K I'll head out in a few mins, see you there",ill head few mins,44,11,0,0,0.045454545454545456,0
ham,I don't want you to leave. But i'm barely doing what i can to stay sane. fighting with you constantly isn't helping.,dont leave barely doing stay sane fighting constantly isnt helping,116,22,0,0,0.017241379310344827,0
spam,The current leading bid is 151. To pause this auction send OUT. Customer Care: 08718726270,current leading bid pause auction send customer care,90,15,1,0,0.07777777777777778,1
spam,"Free entry to the gr8prizes wkly comp 4 a chance to win the latest Nokia 8800, PSP or å£250 cash every wk.TXT GREAT to 80878 http//www.gr8prizes.com 08715705022",free entry grprizes wkly comp chance win latest nokia psp cash every wktxt great,160,27,1,1,0.08125,1
ham,Somebody set up a website where you can play hold em using eve online spacebucks,somebody set website play hold using eve online spacebucks,80,15,0,0,0.0125,0
ham,Its sunny in california. The weather's just cool,sunny california weathers cool,48,8,0,0,0.041666666666666664,0
spam,You have 1 new message. Call 0207-083-6089,new message call,42,7,1,0,0.047619047619047616,1
ham,"I can make it up there, squeezed  &lt;#&gt;  bucks out of my dad",squeezed ltgt bucks dad,64,13,0,0,0.015625,0
ham,Good day to You too.Pray for me.Remove the teeth as its painful maintaining other stuff.,good day toopray meremove teeth painful maintaining other stuff,88,15,0,0,0.045454545454545456,0
ham,How are you babes. Hope your doing ok. I had a shit nights sleep. I fell asleep at 5.IåÕm knackered and iåÕm dreading work tonight. What are thou upto tonight. X,babes hope doing shit nights sleep fell asleep knackered dreading work tonight thou upto tonight,161,31,1,0,0.055900621118012424,0
ham,How do friends help us in problems? They give the most stupid suggestion that Lands us into another problem and helps us forgt the previous problem,friends help problems give most stupid suggestion lands another problem helps forgt previous problem,147,26,0,0,0.02040816326530612,0
ham,I will be gentle baby! Soon you will be taking all  &lt;#&gt;  inches deep inside your tight pussy...,gentle baby soon taking ltgt inches deep inside tight pussy,101,18,0,0,0.019801980198019802,0
ham,NOT MUCH NO FIGHTS. IT WAS A GOOD NITE!!,much fights good nite,40,9,0,0,0.725,0
ham,Nt joking seriously i told,joking seriously told,26,5,0,0,0.038461538461538464,0
ham,Watching ajith film ah?,watching ajith film,23,4,0,0,0.043478260869565216,0
ham,Ooooooh I forgot to tell u I can get on yoville on my phone,ooooooh forgot tell yoville phone,59,14,0,0,0.05084745762711865,0
ham,"All done, all handed in. Don't know if mega shop in asda counts as celebration but thats what i'm doing!",done handed dont mega shop asda counts celebration thats doing,104,20,0,0,0.019230769230769232,0
ham,I dont know exactly could you ask chechi.,dont exactly ask chechi,41,8,0,0,0.024390243902439025,0
ham,Dunno lei shd b driving lor cos i go sch 1 hr oni.,dunno lei shd driving lor cos sch oni,50,13,1,0,0.02,0
ham,As in i want custom officer discount oh.,custom officer discount,40,8,0,0,0.025,0
ham,That's necessarily respectful,thats necessarily respectful,29,3,0,0,0.034482758620689655,0
ham,Hi. Hope you had a good day. Have a better night.,hope good day better night,49,11,0,0,0.061224489795918366,0
ham,And he's apparently bffs with carly quick now,hes apparently bffs carly quick,45,8,0,0,0.022222222222222223,0
ham,HARD BUT TRUE: How much you show &amp;  express your love to someone....that much it will hurt when they leave you or you get seperated...!ö´Ó_??Û¬ud evening...,hard true much show amp express love someonethat much hurt leave seperatedud evening,163,26,0,0,0.08588957055214724,0
ham,Babes I think I got ur brolly I left it in English wil bring it in 2mrw 4 u luv Franxx,babes brolly left english wil bring mrw luv franxx,86,21,1,0,0.06976744186046512,0
ham,Hi babe its me thanks for coming even though it didnt go that well!i just wanted my bed! Hope to see you soon love and kisses xxx,babe thanks coming even though didnt welli wanted bed hope soon love kisses xxx,129,27,0,0,0.015503875968992248,0
ham,So gd got free ice cream... I oso wan...,free ice cream oso wan,40,9,0,0,0.05,0
ham,Pls give her prometazine syrup. 5mls then  &lt;#&gt; mins later feed.,pls give prometazine syrup mls ltgt mins later feed,69,11,1,0,0.014492753623188406,0
ham,So how many days since then?,many days since,28,6,0,0,0.03571428571428571,0
ham,Dear are you angry i was busy dear,dear angry busy dear,34,8,0,0,0.029411764705882353,0
ham,Yup he msg me: is tat yijue? Then i tot it's my group mate cos we meeting today mah... I'm askin if Ì_ leaving earlier or wat mah cos mayb Ì_ haf to walk v far...,yup msg tat yijue tot group mate cos meeting today mah askin leaving earlier wat mah cos mayb haf walk far,162,36,0,0,0.030864197530864196,0
ham,... Are you in the pub?,pub,23,6,0,0,0.043478260869565216,0
ham,There is a first time for everything :),first time everything,39,8,0,0,0.02564102564102564,0
ham,"Daddy, shu shu is looking 4 u... U wan me 2 tell him u're not in singapore or wat?",daddy shu shu looking wan tell ure singapore wat,82,19,1,0,0.024390243902439025,0
ham,I ask if u meeting da ge tmr nite...,ask meeting tmr nite,36,9,0,0,0.027777777777777776,0
ham,Gr8. So how do you handle the victoria island traffic. Plus when's the album due,handle victoria island traffic plus whens album due,80,15,1,0,0.0375,0
ham,Nite nite pocay wocay luv u more than n e thing 4eva I promise ring u 2morrowxxxx,nite nite pocay wocay luv thing eva promise ring morrowxxxx,81,17,1,0,0.024691358024691357,0
ham,East coast,east coast,10,2,0,0,0.1,0
ham,You should get more chicken broth if you want ramen unless there's some I don't know about,chicken broth ramen unless theres dont,90,17,0,0,0.022222222222222223,0
ham,My slave! I want you to take 2 or 3 pictures of yourself today in bright light on your cell phone! Bright light!,slave pictures yourself today bright light cell phone bright light,112,23,1,0,0.026785714285714284,0
ham,Nope. I just forgot. Will show next week,nope forgot show next week,40,8,0,0,0.075,0
ham,So how are you really. What are you up to. How's the masters. And so on.,really hows masters,72,16,0,0,0.05555555555555555,0
ham,I'm at bruce &amp; fowler now but I'm in my mom's car so I can't park (long story),bruce amp fowler moms car cant park long story,82,18,0,0,0.036585365853658534,0
ham,I dont know oh. Hopefully this month.,dont hopefully month,37,7,0,0,0.05405405405405406,0
ham,"Hi elaine, is today's meeting confirmed?",elaine todays meeting confirmed,40,6,0,0,0.025,0
ham,Ok k..sry i knw 2 siva..tats y i askd..,ksry knw sivatats askd,39,9,1,0,0.02564102564102564,0
ham,U horrible gal... U knew dat i was going out wif him yest n u still come n ask me...,horrible gal knew dat going wif yest still ask,84,20,0,0,0.023809523809523808,0
ham,Oh yeah! And my diet just flew out the window,yeah diet flew window,45,10,0,0,0.044444444444444446,0
spam,Santa Calling! Would your little ones like a call from Santa Xmas eve? Call 09058094583 to book your time.,santa calling little ones like call santa xmas eve call book time,106,19,1,0,0.05660377358490566,1
ham,You didnt complete your gist oh.,didnt complete gist,32,6,0,0,0.03125,0
ham,"Er yeah, i will b there at 15:26, sorry! Just tell me which pub/cafe to sit in and come wen u can",yeah sorry tell pubcafe sit wen,97,22,1,0,0.020618556701030927,0
ham,"If you can make it any time tonight or whenever you can it's cool, just text me whenever you're around",time tonight whenever cool text whenever youre around,102,20,0,0,0.00980392156862745,0
ham,If I was I wasn't paying attention,wasnt paying attention,34,7,0,0,0.08823529411764706,0
ham,Thanx a lot 4 ur help!,thanx lot help,22,6,1,0,0.045454545454545456,0
ham,You're gonna have to be way more specific than that,youre gonna way specific,51,10,0,0,0.0196078431372549,0
ham,Jesus armand really is trying to tell everybody he can find,jesus armand really trying tell everybody find,59,11,0,0,0.01694915254237288,0
ham,I'm wif him now buying tix lar...,wif buying tix lar,33,7,0,0,0.030303030303030304,0
ham,Mode men or have you left.,mode men left,26,6,0,0,0.038461538461538464,0
ham,Am slow in using biola's fne,slow using biolas fne,28,6,0,0,0.03571428571428571,0
ham,"\What are youdoing later? Sar xxx\""""",youdoing later sar xxx,36,6,0,0,0.05555555555555555,0
